group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,pre-induction_3CT_fixed_10_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,141,36,-1.142008733,0.423101835,-1.7899281,-0.498365581,-1.355671302,2.376002115,-6.06507707,5.280438491,105.9064772,63.17133977,18.84390864,280.8736369,0.005714286,0.46
control,pre-induction_3CT_fixed_10_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,141,37,1.539521183,0.984634994,-0.480291432,2.449904696,-11.77088586,25.32622202,-76.45292806,0.638295111,301.4301264,244.3837438,73.87418425,606.0067634,0.005714286,0.09
control,pre-induction_3CT_fixed_10_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,141,38,0.394098073,1.098822579,-1.466558799,1.842127962,-0.057870431,0.259650262,-1.933304499,0.487591671,33.8854591,19.86973555,2.095566739,122.6649908,0.008571429,1.533333333
control,pre-induction_3CT_fixed_10_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,141,39,2.032925467,0.821118968,-0.692700963,2.756383872,-0.361396056,1.394396318,-4.753462637,2.561690694,101.6828008,67.25114628,2.221054252,319.364505,0.005714286,1.95
control,pre-induction_3CT_fixed_10_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,141,41,0.874230756,1.48817385,-1.149799513,2.847521381,0.00570772,0.69670748,-3.490570141,2.027483286,46.39329857,31.05646671,1.611173057,243.4880114,0.017142857,2.116666667
control,pre-induction_3CT_fixed_10_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,141,43,-0.579949832,0.084766505,-0.670765741,-0.405197892,0.452716781,1.059479331,-0.758046674,1.873080319,136.1399543,39.97019721,54.36396499,182.4676215,0.002857143,0.24
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,0,-0.30934523,1.237643631,-3.094213589,3.114271134,0.659042989,10.82019137,-310.505104,6.212418341,94.02520069,67.58493583,2.273932528,460.3853102,0.042755344,0.935555556
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,1,0.124385739,1.203384353,-2.232677447,2.042241732,0.03159158,0.589163756,-1.384534868,3.269908892,41.67264059,25.67079346,0.445001235,187.5599484,0.040380048,1.288235294
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,2,0.129757386,1.682147856,-2.21444301,2.326713293,-0.241483587,1.310737314,-3.012702791,3.345701387,246.0779933,118.3192668,25.82437955,522.4553974,0.033254157,0.181428571
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,3,-0.194029858,2.108401541,-3.108562841,3.023023344,0.422815607,21.41239666,-7.944739607,309.2011392,116.6884099,64.90836271,8.882866213,329.3033989,0.016627078,0.602857143
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,4,-0.696126024,1.326332327,-3.108717966,3.091034315,-0.440190369,8.850875969,-4.001154809,311.1584674,89.13139768,57.19475168,1.443686077,406.3329453,0.042755344,1.394444444
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,5,0.51325445,1.69167146,-3.137819687,3.141330092,0.069596011,30.65627712,-313.7376898,313.7158213,175.9734928,137.0527404,3.527284079,609.5011626,0.040380048,0.741176471
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,6,0.579243399,1.480594167,-3.093053783,3.127388486,0.009303378,9.203261666,-310.8069866,4.022027686,149.9418642,120.9799752,2.116987189,638.578587,0.054631829,1.006086957
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,7,0.582425099,1.332932371,-3.140120394,3.140689749,-0.582164441,14.44860939,-8.855718762,313.6516134,184.3635472,134.8637065,7.093713654,722.6134478,0.033254157,0.688571429
control,pre-induction_3CT_fixed_11_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,98,8,0.761236913,1.919784297,-3.135737709,3.131177372,0.265317125,11.27083364,-2.33793877,312.0913094,82.39612822,91.16176428,1.422517308,641.8823202,0.03087886,1.187692308
