group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,NOR_trial_13,120,2,-0.955852337,1.67759273,-3.043744487,2.159783895,-0.000694448,0.226117716,-1.710999721,2.807035263,33.76942526,18.29415527,0.11774057,146.8061255,0.16509434,1.464
control,NOR_trial_13,120,3,1.750583624,0.601660987,0.723292146,2.592468511,-0.979554282,0.880796938,-2.674509206,0.464231083,177.2482809,128.3504853,7.936276592,507.1317594,0.014150943,0.673333333
control,NOR_trial_13,120,4,-0.258052041,1.408163899,-1.751194756,2.525959139,0.969677859,1.382762775,-1.14454081,5.072455069,159.4792452,99.19401164,2.829751171,510.2370948,0.023584906,0.968
control,NOR_trial_13,120,5,-0.234265723,1.712479981,-3.138854211,3.130926967,-0.283648547,16.76369157,-313.5225331,312.9395803,151.9757685,112.0883931,1.858740692,467.6822759,0.023584906,4.192
control,NOR_trial_13,120,6,0.091195977,1.784921575,-3.076509803,3.09212797,0.769970346,16.29677441,-311.6840472,5.73134145,97.87773876,84.35736898,6.039602391,489.3269005,0.037735849,0.9325
control,NOR_trial_13,120,7,-0.233157841,1.536878187,-2.665770821,3.054629495,-0.545398172,9.532133554,-5.152225787,312.0342619,162.7934974,115.357524,5.843151513,516.9357125,0.066037736,1.564285714
control,NOR_trial_13,120,8,-0.278316858,2.425113393,-3.14095488,3.135802004,0.112613549,22.96131028,-313.6212122,312.6254386,264.5620212,130.8771164,11.92264213,525.4657972,0.033018868,1.597142857
control,NOR_trial_13,120,9,-1.226381616,0.559935009,-2.489091874,0.488268334,-1.18940155,1.054787423,-3.465053891,2.915150405,122.8683004,87.81582436,4.524203459,497.8517553,0.018867925,1.19
control,NOR_trial_13,120,10,-0.246201697,1.521299432,-3.140057754,3.110131793,-0.146693,24.88591594,-312.681735,313.483275,190.8452824,122.4770886,5.493172424,483.0319978,0.028301887,1.586666667
control,NOR_trial_13,120,11,0.628618458,1.943594701,-3.14005188,3.135125568,-0.000456999,20.27061393,-313.1831346,313.4865467,175.1807089,118.4740136,2.718840812,525.8662169,0.04245283,2.655555556
control,NOR_trial_13,120,13,-1.217723947,0.186443616,-1.409548286,-0.649014156,-0.630020801,1.382544183,-3.148613259,0.694903002,284.8525779,164.0630698,34.43818482,575.816599,0.004716981,0.88
control,NOR_trial_13,120,15,-0.727543686,1.81048905,-3.140478195,3.133196983,-1.259392676,40.82968891,-311.6646048,309.021989,95.33629047,67.53312434,2.031511333,374.0015947,0.070754717,0.233333333
control,NOR_trial_13,120,16,0.572870505,2.37567871,-3.124903831,3.138555051,2.35328811,33.38267539,-5.693020065,312.6689866,87.40166202,64.43113803,4.394293129,301.7614855,0.028301887,0.873333333
