group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,pre-induction_OFT_fixed_Trial 1 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,129,15,0.851768249,1.426554162,-1.541891857,3.022854675,0.585126953,1.110215862,-2.543312214,3.789166725,292.2537758,125.1578623,12.31265548,581.2370435,0.015317287,1.342857143
control,pre-induction_OFT_fixed_Trial 1 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,129,16,-0.416320338,1.633560965,-3.111633042,3.137959051,-0.207826346,13.50630261,-312.3492042,311.511719,182.2427607,126.7310964,2.177640837,616.6363285,0.021881838,2.156
control,pre-induction_OFT_fixed_Trial 1 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,129,17,-1.685388026,0.670950201,-2.660848964,-0.662983073,-0.848533325,0.991937319,-2.909971125,0.764595392,199.499273,80.13161361,8.851805493,391.4142963,0.006564551,0.686666667
control,pre-induction_OFT_fixed_Trial 1 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,129,18,-2.674007353,0.38118646,-3.0704704,-1.717708236,-0.841265841,0.890826636,-2.927924815,0.265344655,233.0992796,145.1771552,19.1737319,527.6969975,0.004376368,1.23
control,pre-induction_OFT_fixed_Trial 1 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,129,19,-1.576875758,0.351255956,-2.334207272,-1.071067658,-0.255504118,0.956195593,-1.930293228,2.681465824,244.7578728,110.3548954,17.22926207,431.0384619,0.004376368,1.3
control,pre-induction_OFT_fixed_Trial 1 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,129,20,1.26745844,1.715024371,-3.128658207,3.097869072,0.254991807,17.75957681,-4.364470689,312.5069138,145.1635776,128.7807391,4.602444336,610.8616148,0.013129103,2.08
control,pre-induction_OFT_fixed_Trial 1 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,129,21,0.680869741,1.892916632,-3.141398384,3.129794865,-0.60818313,29.8083536,-313.2140555,313.2342291,114.6098148,96.24347404,4.669454883,546.3433422,0.024070022,2.201818182
control,pre-induction_OFT_fixed_Trial 1 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,129,22,-0.392571457,0.260907584,-0.941125981,-0.03230418,0.350371752,1.033549065,-1.354127689,2.257085575,60.06657712,31.49018876,3.755184033,140.8545589,0.004376368,1.32
control,pre-induction_OFT_fixed_Trial 1 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,129,23,0.527699803,0.735077197,0.091852467,3.004216361,1.579142032,0.796738191,0.257209224,2.589033726,37.72480948,17.86968918,4.895850506,66.12751157,0.004376368,0.14
control,pre-induction_OFT_fixed_Trial 1 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,129,24,-0.138783042,0.034968985,-0.229887629,-0.098956655,0.072188832,0.330066064,-0.428039432,0.689049425,161.0588155,92.04966004,17.46388956,303.518622,0.002188184,0.7
control,pre-induction_OFT_fixed_Trial 1 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,129,25,0.839221793,1.007807446,-2.24100465,2.592510992,0.475714178,0.971738248,-2.115847791,2.65394507,65.26636569,35.54296915,3.875541116,197.6664774,0.013129103,0.813333333
control,pre-induction_OFT_fixed_Trial 1 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,129,26,2.1516133,1.955434582,-3.129138265,3.136683517,-0.395112007,58.24332063,-313.5424981,313.7353501,93.03599315,74.72153835,15.45092182,321.2135519,0.002188184,1.18
control,pre-induction_OFT_fixed_Trial 1 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,129,27,-1.25607267,0.436396583,-2.475162715,-0.224845881,-0.303821874,1.149382228,-3.615745348,2.678757813,200.6614136,107.6334327,4.019491528,453.5779897,0.006564551,1.66
control,pre-induction_OFT_fixed_Trial 1 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,129,28,0.675433234,1.594254173,-3.098515681,3.131582393,0.650851183,18.76169329,-312.4417373,6.362565027,93.22365854,48.03121578,2.536631467,222.2534475,0.008752735,1.41
control,pre-induction_OFT_fixed_Trial 2 - crop_superanimal_topviewmouse_snapshot-fasterrcnn_mobilenet_v3_large_fpn-004_snapshot-hrnet_w32-004_animal0,137,0,0.375864834,1.746809229,-3.12998232,3.123735529,-0.227873171,9.024460387,-313.3405427,3.097611288,86.32713423,93.07868833,0.487241866,601.7742546,0.187935035,1.194320988
