group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,12,2.421553451,0.024320165,2.392501272,2.456776451,-1.34088764,0.752492855,-2.286909153,-0.389941826,99.01068896,30.20765114,62.97575574,142.4706302,0.004651163,0.1
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,13,0.861923881,0.478847074,-1.435755781,1.494512957,0.12911358,1.561586798,-2.776906776,4.335655445,205.6655756,123.6155287,9.962421983,543.411841,0.018604651,1.36
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,15,-0.770257085,1.50463354,-3.07260168,3.124175982,0.392253174,11.96210754,-2.815134671,312.866409,41.79909652,24.30344134,1.256163415,180.2051356,0.023255814,2.74
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,16,0.465171507,0.411705436,0.014097056,1.225925835,1.705669073,0.75598316,0.44090771,2.634550014,58.00130731,34.06633275,12.18624484,157.0531118,0.004651163,0.72
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,17,0.196089547,1.780468755,-3.121434768,3.115615435,0.076494412,20.11624196,-311.8627659,6.06358713,75.03229744,61.52953934,4.054854504,360.8860431,0.018604651,1.22
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,18,1.389654645,0.827429144,-0.198070612,2.549907603,1.492767375,0.909175758,-0.662586074,3.95631514,128.9070242,85.94469388,10.38162631,354.04238,0.009302326,1.33
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,19,1.577047876,1.317070472,-1.197192532,2.710777964,0.494141941,1.372437858,-2.413618055,3.669420526,224.6574646,127.3702937,5.863967138,523.9137894,0.009302326,1.46
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,21,0.513340846,0.231129373,0.299924738,1.303995013,-0.661799861,1.019001627,-3.50551869,0.421017371,296.5184539,58.53852945,173.1690978,435.7563831,0.004651163,1.64
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,22,0.458804315,0.136028239,0.217378909,0.585081092,-0.494713618,0.525668945,-1.425582376,0.197707483,54.21240581,24.39582786,9.51218425,122.8043795,0.004651163,0.8
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,0,0.483594262,1.770321494,-3.135216146,3.140971026,0.01413268,14.30920039,-313.8783221,313.5432494,74.62479198,74.89368369,0.475257916,532.4286968,0.26993865,2.62
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,1,0.48582923,1.994452141,-3.141306388,3.137583452,0.067126336,9.914223412,-313.7664552,313.9058444,34.14563777,20.35835501,1.506559879,295.9998379,0.226993865,1.625945946
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,2,-0.81109254,1.516809125,-3.12911623,3.129012795,-1.458448342,28.58024526,-311.7326295,5.447064043,211.4131801,120.6379462,5.440560608,462.2180697,0.061349693,0.712
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,3,-0.309679091,1.701819779,-3.132956359,3.13485232,-0.09256615,22.13589736,-313.7472633,312.7092678,91.67253053,70.05806585,3.154286795,392.3919597,0.030674847,2.408
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,4,-0.237463356,1.852562226,-3.129210827,3.134252629,-0.183948192,13.74177598,-5.232500223,313.1779183,198.0311974,124.5072096,2.334332862,579.4394924,0.09202454,1.397333333
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,5,0.497903653,2.323861747,-3.1371478,3.138945253,-1.174140663,29.82214816,-313.350129,313.0130737,160.4064761,97.62667446,4.354231489,450.1717339,0.042944785,1.568571429
control,pre-induction-NOR-crop_fixed_Trial 11 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,112,6,2.565494975,1.1236211,-3.121543118,3.139118097,5.047608299,41.84869619,-2.107727022,312.5585403,70.80349242,38.96389324,4.258219742,160.819485,0.006134969,1.12
