group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,pre-induction-NOR-crop_fixed_Trial 1 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,129,17,1.714862335,2.32921851,-3.136092857,3.140438715,0.00821282,41.55182173,-313.1989642,313.4886839,117.4816724,80.55270301,1.901212385,326.7032204,0.005050505,4.56
control,pre-induction-NOR-crop_fixed_Trial 1 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,129,19,0.712941923,0.366621291,0.333525381,1.559811583,-0.262273641,1.968182311,-4.261977864,2.623872842,194.725139,117.8669002,17.30633388,419.0914763,0.005050505,1.48
control,pre-induction-NOR-crop_fixed_Trial 1 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,129,20,0.393322379,1.275396617,-1.203079146,3.114775399,-2.794514119,4.423283876,-14.94691959,3.396501157,207.4493323,128.8232033,15.11121646,523.5336644,0.025252525,0.24
control,pre-induction-NOR-crop_fixed_Trial 1 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,129,21,2.791122041,0.176409174,2.663774495,3.114775399,1.05702206,1.183587157,-0.220673848,2.794245607,50.33981142,24.63943613,9.551455688,89.29511066,0.005050505,0.32
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,0,0.200380156,1.522815193,-3.132978059,3.12126257,0.139016226,10.62228021,-309.6903406,312.3923741,89.85534069,75.09648895,1.079330406,412.1748081,0.105,1.658095238
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,1,-0.354237147,1.762345194,-3.13544745,3.137846175,0.313933207,18.03484456,-313.7414025,313.7570417,79.03430451,83.3961727,0.216899985,1146.717892,0.205,1.908780488
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,2,0.00162842,1.711227408,-3.138421944,3.140222058,-0.016769895,9.145031476,-313.519047,313.6063539,34.90108679,19.72927531,0.362571579,235.4150173,0.165,1.426666667
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,3,-0.792332038,1.808303876,-3.139804379,3.08490741,-0.659440055,15.23091638,-5.640876149,313.2596207,254.7282364,119.3023926,16.11590585,668.6811079,0.07,0.617142857
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,4,-0.087773244,1.651093192,-3.031528517,2.810627037,0.797484232,1.174560775,-2.846325394,4.124130561,210.3676472,141.1743655,0,627.3432936,0.075,1.289333333
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,5,0.465270479,1.931973922,-3.127836108,3.138624842,-0.101547668,17.00134227,-313.3759141,312.9353179,173.9274043,134.2358658,1.797743436,598.8074113,0.07,2.422857143
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,6,0.182400643,1.975341662,-3.138850763,3.139412321,-0.146798653,24.33961327,-313.3544116,313.0597109,117.4210752,92.50645998,2.151869193,548.021964,0.085,1.168235294
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,7,0.953538587,0.930167394,-1.642502562,2.703880575,-0.855074559,1.409081459,-4.521562687,1.911125608,204.7847382,166.2850393,4.226922959,763.1079066,0.025,1.032
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,8,1.973701588,0.486987727,1.259159183,2.493910965,-0.85421342,1.164050476,-3.132325685,0.735159363,240.8202019,102.2377404,74.12093143,483.6802813,0.005,1.28
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,9,-0.028690218,0.671362479,-0.903363796,1.128422064,-1.260652819,1.051254967,-3.357674571,0.767754235,96.91434909,75.29488487,1.786619308,313.3428406,0.015,1.126666667
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,10,1.749836518,1.969741809,-3.14061044,3.121752326,-0.065490852,34.39538415,-313.126556,311.3604652,193.4216648,136.9083866,4.010413458,509.6960237,0.005,3.32
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,11,-0.601916526,1.770926008,-3.115960981,3.11737968,-2.063014558,22.42603416,-312.1456586,2.605328627,129.7654755,73.25939641,5.692806085,331.3355736,0.015,1.293333333
control,pre-induction-NOR-crop_fixed_Trial 10 - crop_superanimal_topviewmouse_snapshot-detector-004_snapshot-004_animal0,102,12,0.917876466,0.311380902,-0.372110124,1.503940254,0.531064951,1.591437697,-2.59152466,4.26859936,237.5750573,123.9275485,4.873753813,550.6765339,0.01,1.95
