group,name,ID,syllable,heading_mean,heading_std,heading_min,heading_max,angular_velocity_mean,angular_velocity_std,angular_velocity_min,angular_velocity_max,velocity_px_s_mean,velocity_px_s_std,velocity_px_s_min,velocity_px_s_max,frequency,duration
control,3CT_trial_11,98,21,0.617617937,1.118887262,-1.940172653,1.728994698,-0.647816237,1.619975456,-5.892616847,1.7085336,243.6994166,135.4799567,11.26913806,579.4790351,0.011574074,0.328
control,3CT_trial_11,98,22,-0.562214552,1.800462784,-3.109476785,3.106584276,0.755950355,25.79371969,-4.269924301,311.1113595,71.83524514,46.34184753,5.875569794,253.5986554,0.011574074,0.588
control,3CT_trial_11,98,23,-0.407809489,1.436603935,-2.013714539,2.280772,-1.123332332,4.062173901,-15.7735056,6.028168037,107.2325037,65.94897894,10.63582277,296.117146,0.009259259,0.21
control,3CT_trial_11,98,24,0.143881061,2.13673792,-3.094950657,2.850830456,6.721653338,61.62498462,-122.8639637,303.4238234,105.0538736,59.54647092,7.517783807,287.9113067,0.025462963,0.056363636
control,3CT_trial_11,98,25,-0.801734924,1.461775468,-3.111679076,3.131718585,1.148660353,19.05321193,-20.23365866,313.1898352,73.41799335,35.41938692,1.384531991,189.7197,0.016203704,0.805714286
control,3CT_trial_11,98,26,-2.097404607,2.544522234,-3.136205705,3.096579653,-0.502071348,0.447210519,-1.142131757,0.02735694,296.5361745,178.9855298,56.97807187,514.3278904,0.002314815,0.12
control,3CT_trial_11,98,27,-0.431845635,0.701520889,-1.927709656,0.085485935,-13.6727587,30.0099931,-92.10564375,-0.209666626,116.2774743,43.19727296,67.6649758,188.2798261,0.006944444,0.06
control,3CT_trial_11,98,28,0.287609297,1.877065796,-2.981811156,3.033098042,-0.91763476,19.48251947,-309.035878,29.97438301,53.55956166,31.1575859,2.79574721,181.9432585,0.016203704,0.734285714
control,3CT_trial_11,98,29,-0.102395212,0.900297838,-1.692584806,0.985534542,0.516162452,1.122030276,-1.196941764,4.020579245,45.67000278,29.74121813,9.999712461,135.7149317,0.006944444,0.593333333
control,3CT_trial_11,98,30,-0.477267014,0.840665135,-2.417781489,0.550795144,0.457417669,3.056111648,-18.8316881,12.1930207,82.33585355,88.57401466,8.002895523,399.8656633,0.018518519,0.41
control,3CT_trial_11,98,31,-0.629561877,0.93917046,-2.028404993,0.785089352,0.172373859,1.293860236,-2.729501821,4.221870112,80.73110279,35.48342613,4.961076258,180.3272323,0.013888889,0.386666667
control,3CT_trial_11,98,32,-0.201315682,0.354917989,-0.701058549,0.839005532,-1.327560361,3.447593122,-9.523363016,2.611232171,121.0014464,121.1784011,15.24962607,409.5844602,0.011574074,0.172
control,3CT_trial_11,98,33,2.44101865,0.176126457,2.174606756,2.687184826,-1.914715279,0.443807972,-2.512954439,-1.14244087,357.6519938,76.57057988,248.9497655,489.6724937,0.00462963,0.13
